ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
URGENCIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion Volumetrica;Fresenius Kabi;Agilia VP MC CL;24692701;20684;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion Volumetrica;Fresenius Kabi;Agilia VP MC CL;24692705;20685;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion Volumetrica;Fresenius Kabi;Agilia VP MC CL;24692703;20686;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion Volumetrica;Fresenius Kabi;Agilia VP MC CL;24692706;20687;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ RESP ;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion Volumetrica;Fresenius Kabi;Agilia VP MC CL;24692702;20688;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion Volumetrica;Fresenius Kabi;Agilia VP MC CL;24692709;20689;2021;8;Comodato;Bueno;No aplica;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.00011E+11;21300;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.00609E+11;21293;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
MQ RESP;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.00609E+11;19824;2020;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.00609E+11;19825;2020;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.00609E+11;19798;2020;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
URGENCIA;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.00609E+11;19797;2020;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.00611E+11;21291;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
MQ  ANEXO ;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.00611E+11;21296;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01215E+11;20038;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01215E+11;20039;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
MQ RES;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01215E+11;20040;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01215E+11;20041;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01215E+11;20042;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01215E+11;20043;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01215E+11;20044;2021;5;Propio;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01216E+11;21297;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01216E+11;21294;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01216E+11;21295;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01216E+11;21299;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.01216E+11;21292;2022;5;Prestamo;Bueno;General;0;;1;medico;0;3;0
CAÑETE;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.10414E+11;20461;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
CAÑETE;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.10414E+11;20462;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
MQ RESP;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.10414E+11;20463;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.10414E+11;20464;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.10414E+11;20465;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Canula de Alto Flujo;FISHER & PAYKEL;Airvo 2;2.10507E+11;20037;2021;5;PRESTAMO MINSAL;Bueno;General;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo Costo;REFRIGERADOR;MADEMSA;ALTUS MR 700 CM;240065252-0000377;11760;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Bajo Costo;REFRIGERADOR;MADEMSA;ALTUS-MR740;SIN ACCESO;10989;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
UPC;;Mobiliario;Clinico;Carro de Procedimientos;MOTORSHOP ;ANETST;2500;19397;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Planta de agua portatil;Fresenius Medical Care;AquaWTU;044S2963;19967;2021;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto costo;Planta de agua portatil;Fresenius Medical Care;AquaWTU;144S3123;21109;2021;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Quirurgico;Bajo Costo;Bomba de aspiracion;CA-MI;ASKIR 36BR;14702;19340;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Quirurgico;Bajo Costo;Bomba de aspiracion;CA-MI;ASKIR 36BR;14703;19346;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;CA-MI;ASKIR 36BR;14704;19348;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ NO RESPIRATORIO;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;CA-MI;ASKIR 36BR;14705;19354;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
UPC;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;CA-MI;ASKIR 36BR;14706;19349;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;CA-MI;ASKIR 36BR;14707;19351;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Quirurgico;Bajo Costo;Bomba de aspiracion;CA-MI;ASKIR 36BR;14708;19341;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Quirurgico;Bajo Costo;Bomba de aspiracion;CA-MI;ASKIR 36BR;14709;19339;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Apoyo Quirurgico;Bajo Costo;Bomba de aspiracion;CA-MI;ASKIR 36BR;14712;19338;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ RESPIRATORIO;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;CA-MI;ASKIR 36BR;14713;19350;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ NO RESP;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;CA-MI;ASKIR 36BR;14717;19347;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ  RESP;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;CA-MI;ASKIR 36BR;14718;19345;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQM;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;CA-MI;ASKIR 36BR;14719;19343;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Quirurgico;Bajo Costo;Bomba de aspiracion;CA-MI;ASKIR 36BR;14730;19344;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Quirurgico;Bajo Costo;Bomba de aspiracion;CA-MI;ASKIR 36BR;14731;19342;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
SAMU;;Monitoreo;Bajo Costo;Bomba de Aspiracion Portatil;CA-MI;Askir Br;22167;19936;2021;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Mediano Costo ;EQUIPO DE ISQUEMIA ;ZIMMER;ATS 4000TS;4.01511E+11;15771;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Mediano Costo ;EQUIPO DE ISQUEMIA ;ZIMMER;ATS 4000TS;4014FAGS;15973;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Diagnostico;Alto Costo;POTENCIAL EVOCADO AUTOMATIZADO AUDITIVO ;GSI;Audioscreener;gs00583349;12360;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
FARMACIA;;Laboratorio/Farmac;Mediano Costo ;Envasadora de medicamentos;Medical Packaging;AutoPrint;Sin informacion;10542;2012;10;Propio;Regular;General;0;;1;medico;0;3;0
GINECOBTETRICIA;;Mobiliario;Clinico;Camilla Ginecologica;COMERCIALIZADORA DE PRODUCTOS MEDICOS Y DEPORTIVOS;AV4028;Sin informacion;19623;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
GINECOBTETRICIA;;Mobiliario;Clinico;Camilla Ginecologica;COMERCIALIZADORA DE PRODUCTOS MEDICOS Y DEPORTIVOS;AV4029;Sin informacion;19624;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
GINECOBTETRICIA;;Mobiliario;Clinico;Camilla Ginecologica;COMERCIALIZADORA DE PRODUCTOS MEDICOS Y DEPORTIVOS;AV4030;Sin informacion;19625;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060007;11459;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060008;7140;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060037;7094;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060038;7118;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060044;7095;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060052;7198;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060060;7066;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060061;11460;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Quirurgico;Bajo Costo;Catre clinico;SIGMA CARE ;B-330A-1;611060077;7141;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;alto Costo;SISTEMA DE HEMOCULTIVOS;BD;BACTEC FX;FT 5564;17559;2010;10;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Apoyo Diagnostico;Mediano Costo;Lector de tarjetas;BIO RAD;BANJO ID READER;3108;17562;2016;8;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Bajo Costo;Sillas de ruedas bariatrica;KAIYANG;BARIATRICA 225KG 97 X 106 X 80;verificar;19226;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Bajo Costo;Sillas de ruedas bariatrica;KAIYANG;BARIATRICA 225KG 97 X 106 X 80;verificar;19227;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Bajo Costo;Sillas de ruedas bariatrica;KAIYANG;BARIATRICA 225KG 97 X 106 X 80;verificar;19228;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;ANALIZADOR HEMATOLOGICO AUTOMATICO;MINDRAY;BC-6200;TW-88000180;18589;2019;8;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;ANALIZADOR HEMATOLOGICO AUTOMATICO;MINDRAY;BC-6200;TW-88000184;18588;2019;8;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ESTUFA DE INCUBACION;BINDER;BD 115;12-04767;12894;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ESTUFA DE INCUBACION;BINDER;BD 115;12-04770;12904;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ESTUFA DE SECADO;BINDER;BD 115;12-04771;12859;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ESTUFA DE INCUBACION;BINDER;BD 115;12-04894;12891;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ESTUFA DE INCUBACION;BINDER;BD 115;12-13490;12903;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;NELLCOR;BEDSIDE;MBB1501311;12760;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;NELLCOR;BEDSIDE;MBB1501368;12759;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
SAMU;;Monitoreo;Mediano Costo;Monitor desfibrilador;Mindray;Bene Heart C2;AE7-01001124;19933;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
ASISTENTE SOCIAL 4 PISO  BARBARA;;Apoyo Terapeutico;Alto Costo;Ventilador Fijo no Invasivo;VentMed;BIPAP  ST30;DS92300202581;19659;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Alto Costo;Ventilador Fijo no Invasivo;VentMed;BIPAP  ST30;DS92300202646;19661;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Alto Costo;Ventilador Fijo no Invasivo;VentMed;BIPAP  ST30;DS92300202655;19660;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Alto Costo;Ventilador Fijo;Respironics;BIPAP SYNCHRONY;4752271;8084;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CARRO DE PARO PEDIATRICO;BAILIDA;BM15;BM15-16690;15976;2015;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
IMAGENOLOGIA;;Imagenologia;Alto Costo;Rx Portatil;GENERAL ELECTRIC;BRIVO XR115;7827DX9;20022;2021;8;Propio;Bueno;RELEVANTE;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;GABINETE DE BIOSEGURIDAD;BIOBASE;BSC-4F A2;4FA1611061;19772;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
SAMU;;Monitoreo;Alto costo;Monitor ECG/signos vitales alta complejidad;Nihon Kohden;BSM-1763K;8529;19964;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto costo;Monitor ECG/Signos vitales mediana complejidad;Nihon Kohden;BSM-3562K;32450;19962;2020;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto costo;Monitor ECG/Signos vitales mediana complejidad;Nihon Kohden;BSM-3562K;32459;19961;2020;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto costo;Monitor ECG/Signos vitales mediana complejidad;Nihon Kohden;BSM-3562K;32461;19960;2020;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto costo;Monitor ECG/Signos vitales mediana complejidad;Nihon Kohden;BSM-3562K;32462;19963;2020;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto Costo;Monitor ECG/Signos vitales alta complejidad;Nihon Kohden;BSM-6301K;9241;19654;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto Costo;Monitor ECG/Signos vitales alta complejidad;Nihon Kohden;BSM-6301K;9243;19653;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto Costo;Monitor ECG/Signos vitales alta complejidad;Nihon Kohden;BSM-6301K;9244;19650;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto Costo;Monitor ECG/Signos vitales alta complejidad;Nihon Kohden;BSM-6301K;9245;19649;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto Costo;Monitor ECG/Signos vitales alta complejidad;Nihon Kohden;BSM-6301K;9247;19655;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto Costo;Monitor ECG/Signos vitales alta complejidad;Nihon Kohden;BSM-6301K;9249;19651;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto Costo;Monitor ECG/Signos vitales alta complejidad;Nihon Kohden;BSM-6301K;9250;19656;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;Monitoreo;Alto Costo;Monitor ECG/Signos vitales alta complejidad;Nihon Kohden;BSM-6301K;9255;19652;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fis. Rehabilitacion;Mediano Costo;Electroestimulador;BTL;BTL-5825 S;038--B-05887;13229;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo ;BICICLETA ESTATICA;LIFE FITNESS;C1;BS110811027096;1502;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;ANALIZADOR DE COAGULACION AUTOMATIZADO;SYSMEX;CA-620;23534/10786;18590;2008;6;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;ASKIR 36BR;CA-MI;14711;19352;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
SAMU;;Apoyo Quirurgico;Bajo Costo;Bomba de Aspiracion;ASKIR 36BR;CA-MI;14735;19353;2020;5;Propio;Malo;No Aplica;0;;1;medico;0;3;0
UPC;;Med. Fisica Rehabilitacion;Alto Costo;Mesa TILT Kine;Everyway Medical Instruments Co., LTD;CA189;19003834;19629;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Diagnostico;Mediano Costo ;ELECTROCARDIOGRAFO;FUKUDA DENSHI;CARDIMAX;50007344;11494;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;DATEX-OHMEDA ;CARDIOCAP 5;5206393;11117;2008;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
RESPALDO;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;DATEX-OHMEDA ;CARDIOCAP 5;6186324;11099;2008;10;Propio;Regular;Critico;0;;1;medico;0;3;0
POST OPERADOS;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;CRITICARE ;NGENUITY;408242232;4280;2008;10;Propio;Regular;Critico;0;;1;medico;0;3;0
URGENCIA;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;DATEX-OHMEDA ;CARDIOCAP 5;6419926;11144;2008;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
RESPALDO;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;DATEX-OHMEDA ;CARDIOCAP 5;6419927;10942;2008;10;Propio;Regular;Critico;0;;1;medico;0;3;0
AMBULANCIA KBKB 84;;Monitoreo;Alto Costo;Monitor Con Oximetria Pani;GENERAL ELECTRIC;Carescape V-100;SH616130521SA;18020;2016;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
CAE;;Apoyo Diagnostico;Alto Costo;Test de esfuerzo;GENERAL ELECTRIC;CASE/CINTA TREADMILL T2100 ST2;STE19410048SA/GEDC-3339;19376;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
RESPALDO;;Apoyo Terapeutico;Bajo Costo;Refrigerador domestico;MADEMSA;CELSIUS MR 50S;CA008142-13110029;11115;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;CENTRIFUGA CITOLOGICA;EPPENDORF;CENTRIFUGE 5702;5702AQ529549;12983;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;CENTRIFUGA CITOLOGICA;EPPENDORF;CENTRIFUGE 5702;5702DO436300;15893;2009;8;Propio;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;CENTRIFUGA CITOLOGICA;EPPENDORF;CENTRIFUGE 5702;5702YM320648;11029;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;CENTRIFUGA CITOLOGICA;EPPENDORF;CENTRIFUGE 5702;5702YM320684;11028;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Diagnostico;Mediano Costo;MONITOR DE LATIDOS  FETALES;SONICAID TEAM ;CF245HN;738XA0243057-14;11457;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Diagnostico;Mediano Costo;MONITOR DE LATIDOS  FETALES;SONICAID TEAM ;CF245HN;738XA0243134-15;11458;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PREPARTO;;Apoyo Diagnostico;Mediano Costo;MONITOR DE LATIDOS  FETALES;SONICAID TEAM ;CF245HN;738XA0243142-15;11456;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;Balanza Digital Neonatal;Seca;Ck374-233;5.37418E+12;19288;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;Balanza Digital Neonatal;Seca;Ck374-233;5.37418E+12;19289;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ;;Apoyo Diagnostico;Bajo Costo;Biombos Clinicos;: LUIGI ENZO STEFANO BRUZZO DIAZ;CLINICO 3 CUERPOS PORTATIL;SIN INFORMACION;19190;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ;;Apoyo Diagnostico;Bajo Costo;Biombos Clinicos;: LUIGI ENZO STEFANO BRUZZO DIAZ;CLINICO 3 CUERPOS PORTATIL;SIN INFORMACION;19191;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ;;Apoyo Diagnostico;Bajo Costo;Biombos Clinicos;: LUIGI ENZO STEFANO BRUZZO DIAZ;CLINICO 3 CUERPOS PORTATIL;SIN INFORMACION;19192;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ;;Apoyo Diagnostico;Bajo Costo;Biombos Clinicos;: LUIGI ENZO STEFANO BRUZZO DIAZ;CLINICO 3 CUERPOS PORTATIL;SIN INFORMACION;19193;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ;;Apoyo Diagnostico;Bajo Costo;Biombos Clinicos;: LUIGI ENZO STEFANO BRUZZO DIAZ;CLINICO 3 CUERPOS PORTATIL;SIN INFORMACION;19194;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
MQ;;Apoyo Diagnostico;Bajo Costo;Biombos Clinicos;: LUIGI ENZO STEFANO BRUZZO DIAZ;CLINICO 3 CUERPOS PORTATIL;SIN INFORMACION;19195;2020;3;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
