ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
SAMU DPSW-77 [SAMU];SAMU DPSW-77 [SAMU];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;NELLCOR ;OXIMAX N-65;G12804129;S/N;2011;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
URGENCIAS [TRIAGE];URGENCIAS [TRIAGE];Apoyo Diagnostico;Bajo Costo;SATUROMETRO / OXIMETRO DE PULSO;NELLCOR ;OXIMAX N-65;G12804114;S/N;2012;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PARTO [C-101];PARTO [C-101];Apoyo Diagnostico;Bajo Costo;SATUROMETRO PEDIATRICO;NELLCOR ;OXIMAX N-65;G12804139;S/N;2014;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
ESTERILIZACION [C-027 CENTRAL ESTERILIZACION];ESTERILIZACION [C-027 CENTRAL ESTERILIZACION];Esterilizacion;Mediano Costo;SELLADORA DE EMPAQUE;HAWO ;HD 680 DE-V;451282;S/N;2011;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
ESTERILIZACION [C-027 CENTRAL ESTERILIZACION];ESTERILIZACION [C-027 CENTRAL ESTERILIZACION];Esterilizacion;Mediano Costo;SELLADORA DE EMPAQUE;HAWO ;HD 680 DE-V;451283;S/N;2011;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
URGENCIAS [A-117 PREPARTO ];URGENCIAS [A-117 PREPARTO ];Apoyo Diagnostico;Bajo Costo;SILLA GINECOLOGICA;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
Box ginecologico;Box ginecologico;Apoyo Diagnostico;Mediano Costo;SILLA GINECOLOGICA;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
Box ginecologico;Box ginecologico;Apoyo Diagnostico;Mediano Costo;SILLA GINECOLOGICA;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
Box ginecologico;Box ginecologico;Apoyo Diagnostico;Mediano Costo;SILLA GINECOLOGICA;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
Box ginecologico;Box ginecologico;Apoyo Diagnostico;Mediano Costo;SILLA GINECOLOGICA;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
Box ginecologico;Box ginecologico;Apoyo Diagnostico;Mediano Costo;SILLA GINECOLOGICA;SIN MARCA;SIN INFORMACION;SIN INFORMACION;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
BODEGA SOCOVESA STOCK;BODEGA SOCOVESA STOCK;Apoyo Diagnostico;Alto Costo;SILLON DENTAL;FIMET ;F1-M;1112054E;S/N;2011;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [E 122 BOX DENTAL];SERVICIO DENTAL [E 122 BOX DENTAL];Apoyo Diagnostico;Alto Costo;SILLON DENTAL;FIMET ;F1-M;1112057E;S/N;2011;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [TERRAZA ED E];SERVICIO DENTAL [TERRAZA ED E];Apoyo Diagnostico;Alto Costo;SILLON DENTAL;FIMET ;F1-M;1502062;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
ESCUELA N1;ESCUELA N1;Apoyo Diagnostico;Alto Costo;SILLON DENTAL;FIMET ;F1-M;1502063;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
BODEGA SOCOVESA STOCK;BODEGA SOCOVESA STOCK;Apoyo Terapeutico;Bajo Costo;SILLON DENTAL;ZIANN;2A-208B;1606268;S/N;2017;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [E120 BOX DENTAL];SERVICIO DENTAL [E120 BOX DENTAL];Apoyo Terapeutico;Bajo Costo;SILLON DENTAL;ZIANN;2A-208B;1610306;S/N;2017;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [E123 BOX DENTAL];SERVICIO DENTAL [E123 BOX DENTAL];Apoyo Terapeutico;Bajo Costo;SILLON DENTAL;ZIANN;2A-208B;1610305;S/N;2017;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [E114 BOX DENTAL];SERVICIO DENTAL [E114 BOX DENTAL];Apoyo Terapeutico;Bajo Costo;SILLON DENTAL;RITTER;UCS;2340476;S/N;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [G119A BOX DENTAL];SERVICIO DENTAL [G119A BOX DENTAL];Apoyo Terapeutico;Bajo Costo;SILLON DENTAL;RITTER;UCS;2340456;S/N;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [F118 BOX DENTAL];SERVICIO DENTAL [F118 BOX DENTAL];Apoyo Terapeutico;Bajo Costo;SILLON DENTAL;RITTER;UCS;2340490;S/N;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [F118A BOX DENTAL];SERVICIO DENTAL [F118A BOX DENTAL];Apoyo Terapeutico;Bajo Costo;SILLON DENTAL;RITTER;UCS;2340479;S/N;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [G119 BOX DENTAL];SERVICIO DENTAL [G119 BOX DENTAL];Apoyo Terapeutico;Bajo Costo;SILLON DENTAL;RITTER;UCS;2340482;S/N;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
OFTALMOLOGIA [E-XX];OFTALMOLOGIA [E-XX];Apoyo Diagnostico;Mediano Costo;SISTEMA CAPTURA IMAGINES;TOPCON ; DC-3;S/N;S/N;2013;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [E114 BOX DENTAL];SERVICIO DENTAL [E114 BOX DENTAL];Apoyo Terapeutico;Bajo Costo;SISTEMA ULTRASONICO DENTAL;NSK ;NE134;1705926;S/N;2012;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
APS;APS;Apoyo Diagnostico;Bajo Costo;TENSIOMETRO RODABLE;SIN INFORMACION;ADC752;L/10928172;329;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Diagnostico;Bajo Costo;TENSIOMETRO RODABLE;SIN INFORMACION;ADC752;L/11007172;327;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
MEDICO QUIRURGICO;MEDICO QUIRURGICO;Apoyo Diagnostico;Bajo Costo;TENSIOMETRO RODABLE;SIN INFORMACION;ADC752;L/11007173;328;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
KINESIOLOGIA [B-123];KINESIOLOGIA [B-123];Apoyo Terapeutico;Mediano Costo;TERAPIA COMBINADA;ENRAF NONIUS ;1601901;25618;S/N;2011;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
URGENCIAS [TRIAGE];URGENCIAS [TRIAGE];Apoyo Diagnostico;Bajo Costo;TERMOMETRO DIGITAL;ACCU-SYSTEM; FILAC 300 AD;SIN INFORMACION;S/N;2014;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
URGENCIAS [TRIAGE];URGENCIAS [TRIAGE];Apoyo Diagnostico;Bajo Costo;TERMOMETRO DIGITAL;ACCU-SYSTEM; FILAC 300 AD;182505;S/N;2014;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFTALMOLOGIA [E-XX];OFTALMOLOGIA [E-XX];Apoyo Diagnostico;Mediano Costo;TOMOGRAFO DE COHERENCIA OPTICA;TOPCON ; OCT1;S/N;S/N;2013;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
OFTALMOLOGIA [E-XX];OFTALMOLOGIA [E-XX];Apoyo Diagnostico;Mediano Costo;TONOMETRO APLANATICO;CLEMENT CLARE   ;PERKINS MK3;S/N;S/N;2013;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA [B-118 GIMNASIO];KINESIOLOGIA [B-118 GIMNASIO];Med. Fis. Rehabilitacion;Alto Costo;TROTADORA;ENRAF NONIUS ;EN - MOTION;2158;S/N;2011;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA [B-118 GIMNASIO];KINESIOLOGIA [B-118 GIMNASIO];Med. Fis. Rehabilitacion;Alto Costo;TROTADORA;ENRAF NONIUS ;EN - MOTION;4105;S/N;2011;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA SALA ENFERMERIA;KINESIOLOGIA SALA ENFERMERIA;Apoyo Terapeutico;Mediano Costo;TROTADORA;ENRAF NONIUS;EN-MOTION;8268;S/N;2020;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA [B-125 TURBIONES];KINESIOLOGIA [B-125 TURBIONES];Med. Fis. Rehabilitacion;Mediano Costo;TURBION;HYDROTHERAPHY WHITEHALL; E-22-M;12033862;S/N;2011;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA [B-125 TURBIONES];KINESIOLOGIA [B-125 TURBIONES];Med. Fis. Rehabilitacion;Mediano Costo;TURBION;HYDROTHERAPHY WHITEHALL; E-22-M;12033861;S/N;2011;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA [B-113];KINESIOLOGIA [B-113];Apoyo Terapeutico;Mediano Costo;ULTRASONIDO;ENRAF NONIUS SONOPULS;692;11151;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA [B-113];KINESIOLOGIA [B-113];Apoyo Terapeutico;Mediano Costo;ULTRASONIDO;UNIPHY PHYACTION UB;SIN INFORMACION;63253;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
KINESIOLOGIA [B-122];KINESIOLOGIA [B-122];Apoyo Terapeutico;Mediano Costo;ULTRASONIDO;ENRAF NONIUS SONOPULS ;490U;27988;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
SERVICIO DENTAL [E114 BOX DENTAL];SERVICIO DENTAL [E114 BOX DENTAL];Apoyo Terapeutico;Mediano Costo;ULTRASONIDO SUPRASON;SATELEC;P5;404241080;S/N;2012;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [F118 BOX DENTAL];SERVICIO DENTAL [F118 BOX DENTAL];Apoyo Terapeutico;Mediano Costo;ULTRASONIDO SUPRASON;SATELEC;P5;404241083;S/N;2012;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [F118A BOX DENTAL];SERVICIO DENTAL [F118A BOX DENTAL];Apoyo Terapeutico;Mediano Costo;ULTRASONIDO SUPRASON;SATELEC;P5;404241072;S/N;2012;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [G119 BOX DENTAL];SERVICIO DENTAL [G119 BOX DENTAL];Apoyo Terapeutico;Mediano Costo;ULTRASONIDO SUPRASON;SATELEC;P5;404241079;S/N;2012;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
SERVICIO DENTAL [G119A BOX DENTAL];SERVICIO DENTAL [G119A BOX DENTAL];Apoyo Terapeutico;Mediano Costo;ULTRASONIDO SUPRASON;SATELEC;P5;404241090;S/N;2012;8;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
OFTALMOLOGIA [E-XX];OFTALMOLOGIA [E-XX];Apoyo Terapeutico;Mediano Costo;UNIDAD DEFRACCION;MECCANOTTICA ;10.010.00;010-002-14;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];Apoyo Quirurgico;Mediano Costo;URETEROSCOPIO FLEXIBLE;KARL STROZ ;FLEX-X;2164118;S/N;2013;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007050;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007104;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007026;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007073;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007062;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007102;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007105;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007063;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007035;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006721;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006705;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006715;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010513;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006706;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006722;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007074;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006730;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006782;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006779;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006791;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006755;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006780;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006729;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006728;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007036;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006790;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006713;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010503;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010479;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006710;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006727;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006754;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006731;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006712;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007037;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006763;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006726;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007034;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006707;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PEDIATRIA;PEDIATRIA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010486;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010512;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010491;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010489;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010492;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010481;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
BODEGA SOCOICSA;BODEGA SOCOICSA;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010521;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006734;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010519;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO MUJER;MEDICO QUIRURGICO MUJER;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007028;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010509;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010485;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010498;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007106;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019007110;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010495;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010508;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010497;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010504;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010505;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019006777;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010518;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;VELADOR;LINET;ELEGANZA CLASSIC;014050_2019010484;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
